"71265,""spm"","""",""225582"",""30574"",""21852"",""USNM 10865"","""","""",""right"",""ulna"","""",""1"","""","""","""",""Diplodocus longus"",""species"",""52920"","""",""Diplodocus longus"",""species"",""52920"",""149.2"",""146.3"",""19507""";
"71266,""spm"","""",""225582"",""30574"",""21852"",""USNM 10865"","""","""",""right"",""radius"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus longus"",""species"",""52920"","""",""Diplodocus longus"",""species"",""52920"",""149.2"",""146.3"",""19507""";
"71267,""spm"","""",""540448"",""0"",""21852"",""AMNH 6341"","""","""","""",""femur"","""",""1"","""","""",""circumf. = minimal shaft"",""Barosaurus lentus"",""species"",""54166"","""",""Barosaurus lentus"",""species"",""54166"",""149.2"",""146.3"",""19507""";
"71268,""spm"","""",""540448"",""0"",""21852"",""AMNH 6341"","""","""","""",""tibia"","""",""1"","""","""",""circumf. = minimal shaft"",""Barosaurus lentus"",""species"",""54166"","""",""Barosaurus lentus"",""species"",""54166"",""149.2"",""146.3"",""19507""";
"71269,""spm"","""",""540448"",""0"",""21852"",""AMNH 6341"","""","""","""",""fibula"","""",""1"","""","""",""circumf. = minimal shaft"",""Barosaurus lentus"",""species"",""54166"","""",""Barosaurus lentus"",""species"",""54166"",""149.2"",""146.3"",""19507""";
"71270,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""",""left"",""humerus"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71271,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""",""left"",""ulna"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71272,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""",""left"",""radius"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71273,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""","""",""femur"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71274,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""","""",""tibia"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71275,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""","""",""fibula"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71276,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""",""right"",""humerus"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71277,""spm"","""",""485071"",""15651"",""48565"",""HMNS 175"","""","""",""right"",""radius"","""",""1"","""","""",""circumf. = minimal shaft"",""Diplodocus hayi"",""species"",""65918"",""recombined as"",""Galeamopus hayi"",""species"",""65918"",""154.8"",""145"",""19507""";
"71281,""spm"","""",""541715"",""0"",""56683"",""FMNH P25107"","""","""","""",""coracoid"","""",""1"","""","""","""",""Brachiosaurus altithorax"",""species"",""54864"","""",""Brachiosaurus altithorax"",""species"",""54864"",""154.8"",""145"",""17263""";
"71282,""spm"","""",""519703"",""19611"",""52865"",""FWMSH 93B-10-7"","""","""","""",""humerus"","""",""1"","""","""","""",""Paluxysaurus jonesi"",""species"",""105990"",""subjective synonym of"",""Sauroposeidon proteles"",""species"",""66617"",""119.5"",""113"",""25140""";
"71284,""spm"","""",""519703"",""19611"",""52865"",""TMM 42488 JP 1.21"","""","""","""",""humerus"","""",""1"","""","""","""",""Paluxysaurus jonesi"",""species"",""105990"",""subjective synonym of"",""Sauroposeidon proteles"",""species"",""66617"",""119.5"",""113"",""25140""";
"71286,""spm"","""",""148500"",""13664"",""13105"",""ASDM 500"","""","""","""",""femur"","""",""1"","""","""","""",""Sonorasaurus thompsoni"",""species"",""68170"","""",""Sonorasaurus thompsoni"",""species"",""68170"",""106.2"",""93.9"",""14864""";
"71287,""spm"","""",""850676"",""0"",""94550"","""","""","""","""",""skull"","""",""1"",""text"","""","""",""Abydosaurus mcintoshi"",""species"",""163942"","""",""Abydosaurus mcintoshi"",""species"",""163942"",""100.5"",""93.9"",""32168""";
"72348,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""scapula"","""",""1"",""table"","""",""width = incomplete"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72349,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""coracoid"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72350,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""scapula"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72351,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""coracoid"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72352,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/25c"",""paratype"","""",""right"",""scapula"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72353,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/25c"",""paratype"","""",""left"",""coracoid"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72397,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""humerus"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72398,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""humerus"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72399,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""radius"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72400,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""ulna"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72401,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""radius"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72402,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""ulna"","""",""1"",""table"","""","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72403,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""femur"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72404,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72405,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""tibia"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72406,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""left"",""fibula"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72407,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""tibia"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72408,""spm"","""",""387341"",""10492"",""37005"",""ZPAL MgD-I/48"",""holotype"","""",""right"",""fibula"","""",""1"",""table"","""",""width = maximum anteroposterior width in midshaft"",""Opisthocoelicaudia skarzynskii"",""species"",""57335"","""",""Opisthocoelicaudia skarzynskii"",""species"",""57335"",""72.1"",""66"",""9904""";
"72413,""spm"","""",""583841"",""0"",""51939"",""MCF-PVPH-233"",""holotype"","""","""",""scapula"","""",""1"",""table"","""",""minimum width"",""Ligabuesaurus leanzai"",""species"",""81715"","""",""Ligabuesaurus leanzai"",""species"",""81715"",""113"",""109.9"",""17704""";
"72414,""spm"","""",""583841"",""0"",""51939"",""MCF-PVPH-233"",""holotype"","""",""left"",""humerus"","""",""1"",""table"","""",""minimum width"",""Ligabuesaurus leanzai"",""species"",""81715"","""",""Ligabuesaurus leanzai"",""species"",""81715"",""113"",""109.9"",""17704""";
"72415,""spm"","""",""583841"",""0"",""51939"",""MCF-PVPH-233"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""",""minimum width"",""Ligabuesaurus leanzai"",""species"",""81715"","""",""Ligabuesaurus leanzai"",""species"",""81715"",""113"",""109.9"",""17704""";
"72416,""spm"","""",""583841"",""0"",""51939"",""MCF-PVPH-233"",""holotype"","""",""right"",""tibia"","""",""1"",""table"","""",""minimum width"",""Ligabuesaurus leanzai"",""species"",""81715"","""",""Ligabuesaurus leanzai"",""species"",""81715"",""113"",""109.9"",""17704""";
"72417,""spm"","""",""583841"",""0"",""51939"",""MCF-PVPH-233"",""holotype"","""",""right"",""fibula"","""",""1"",""table"","""",""minimum width"",""Ligabuesaurus leanzai"",""species"",""81715"","""",""Ligabuesaurus leanzai"",""species"",""81715"",""113"",""109.9"",""17704""";
"72422,""spm"","""",""297562"",""0"",""28536"",""PVL 4170"",""holotype"","""","""",""scapula"","""",""1"","""","""",""minimal width of the scapular blade"",""Patagosaurus fariasi"",""species"",""66448"","""",""Patagosaurus fariasi"",""species"",""66448"",""182.9"",""180.4"",""7879""";
"72424,""spm"","""",""297562"",""0"",""28536"","""","""","""","""",""coracoid"","""",""1"","""","""",""maximal dorsoventral length"",""Patagosaurus fariasi"",""species"",""66448"","""",""Patagosaurus fariasi"",""species"",""66448"",""182.9"",""180.4"",""7879""";
"72425,""spm"","""",""297562"",""0"",""28536"",""PVL 4076"","""","""","""",""femur"","""",""1"",""text"","""","""",""Patagosaurus fariasi"",""species"",""66448"","""",""Patagosaurus fariasi"",""species"",""66448"",""182.9"",""180.4"",""7879""";
"72427,""spm"","""",""405116"",""19032"",""38866"",""ANS 21122"",""holotype"","""",""right"",""humerus"","""",""1"",""table"","""",""mid-shaft circumf."",""Suuwassea emilieae"",""species"",""57364"","""",""Suuwassea emilieae"",""species"",""57364"",""152.2"",""149.2"",""10483""";
"72428,""spm"","""",""405116"",""19032"",""38866"",""ANS 21122"",""holotype"","""",""right"",""tibia"","""",""1"",""table"","""",""mid-shaft circumf."",""Suuwassea emilieae"",""species"",""57364"","""",""Suuwassea emilieae"",""species"",""57364"",""152.2"",""149.2"",""10483""";
"72429,""spm"","""",""405116"",""19032"",""38866"",""ANS 21122"",""holotype"","""",""right"",""fibula"","""",""1"",""table"","""",""mid-shaft circumf."",""Suuwassea emilieae"",""species"",""57364"","""",""Suuwassea emilieae"",""species"",""57364"",""152.2"",""149.2"",""10483""";
"78468,""spm"","""",""402864"",""0"",""24883"",""V9065"",""holotype"","""",""left"",""ulna"","""",""1"",""text"","""","""",""Shunosaurus lii"",""species"",""56457"","""",""Shunosaurus lii"",""species"",""56457"",""170.9"",""154.8"",""17258""";
"78469,""spm"","""",""402864"",""0"",""24883"",""V9065"",""holotype"","""",""left"",""radius"","""",""1"",""text"","""","""",""Shunosaurus lii"",""species"",""56457"","""",""Shunosaurus lii"",""species"",""56457"",""170.9"",""154.8"",""17258""";
"78470,""spm"","""",""402864"",""0"",""24883"",""V9065"",""holotype"","""",""left"",""femur"","""",""1"",""text"","""","""",""Shunosaurus lii"",""species"",""56457"","""",""Shunosaurus lii"",""species"",""56457"",""170.9"",""154.8"",""17258""";
"78471,""spm"","""",""402864"",""0"",""24883"",""V9065"",""holotype"","""",""left"",""tibia"","""",""1"",""text"","""","""",""Shunosaurus lii"",""species"",""56457"","""",""Shunosaurus lii"",""species"",""56457"",""170.9"",""154.8"",""17258""";
"78472,""spm"","""",""402864"",""0"",""24883"",""V9065"",""holotype"","""",""left"",""fibula"","""",""1"",""text"","""","""",""Shunosaurus lii"",""species"",""56457"","""",""Shunosaurus lii"",""species"",""56457"",""170.9"",""154.8"",""17258""";
"78473,""spm"","""",""474577"",""15648"",""47071"",""CV001"",""holotype"","""","""",""skull"","""",""1"",""text"","""","""",""Omeisaurus junghsiensis"",""species"",""56461"","""",""Omeisaurus junghsiensis"",""species"",""56461"",""168.2"",""161.5"",""17258""";
"80859,""spm"","""",""475138"",""40142"",""47136"",""CGM 81119"",""holotype"","""",""right"",""humerus"","""",""1"",""text"","""","""",""Paralititan stromeri"",""species"",""64374"","""",""Paralititan stromeri"",""species"",""64374"",""100.5"",""93.9"",""12577""";
"80860,""spm"","""",""795820"",""0"",""86439"",""MAU-Pv-AG-446/27"",""holotype"","""","""",""ulna"","""",""1"",""text"","""","""",""Pitekunsaurus macayai"",""species"",""140726"","""",""Pitekunsaurus macayai"",""species"",""140726"",""83.6"",""72.1"",""29117""";
"80861,""spm"","""",""795820"",""0"",""86439"",""MAU-Pv-AG-446/28"",""holotype"","""",""right"",""scapula"","""",""1"",""text"","""","""",""Pitekunsaurus macayai"",""species"",""140726"","""",""Pitekunsaurus macayai"",""species"",""140726"",""83.6"",""72.1"",""29117""";
"80862,""spm"","""",""795820"",""0"",""86439"",""MAU-Pv-AG-446/1"",""holotype"","""",""left"",""femur"","""",""1"",""text"","""","""",""Pitekunsaurus macayai"",""species"",""140726"","""",""Pitekunsaurus macayai"",""species"",""140726"",""83.6"",""72.1"",""29117""";
"81876,""spm"",""N"","""",""0"","""",""MLP-CS 1049"","""","""",""right"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81877,""spm"",""N"","""",""0"","""",""MLP-CS 1050"","""","""",""left"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81878,""spm"",""N"","""",""0"","""",""MLP-CS 1051"","""","""",""right"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81879,""spm"",""N"","""",""0"","""",""MLP-CS 1099"","""","""",""right"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81880,""spm"",""N"","""",""0"","""",""MLP-CS 1100"","""","""",""left"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81881,""spm"",""N"","""",""0"","""",""MLP-CS 1479"","""","""",""left"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81882,""spm"",""N"","""",""0"","""",""MLP-CS 1019"","""","""",""right"",""humerus"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81883,""spm"",""N"","""",""0"","""",""MLPCS 1058"","""","""",""left"",""ulna"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81884,""spm"",""N"","""",""0"","""",""MLPCS 1305"","""","""",""right"",""ulna"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81885,""spm"",""N"","""",""0"","""",""MLPCS 1306"","""","""",""left"",""ulna"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81886,""spm"",""N"","""",""0"","""",""MLPCS 1052"","""","""",""left"",""ulna"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81887,""spm"",""N"","""",""0"","""",""MLPCS 1094"","""","""",""left"",""ulna"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81888,""spm"",""N"","""",""0"","""",""MLPCS 1095"","""","""",""right"",""ulna"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81889,""spm"",""N"","""",""0"","""",""MLP-CS 1169"","""","""",""right"",""radius"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81890,""spm"",""N"","""",""0"","""",""MLP-CS 1175"","""","""",""left"",""radius"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81891,""spm"",""N"","""",""0"","""",""MLP-CS 1176"","""","""","""",""radius"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81892,""spm"",""N"","""",""0"","""",""MLP-CS 1171"","""","""",""left"",""radius"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81893,""spm"",""N"","""",""0"","""",""MLP-CS 1101"","""","""",""right"",""femur"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81894,""spm"",""N"","""",""0"","""",""MLP-CS 1121"","""","""",""left"",""femur"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81895,""spm"",""N"","""",""0"","""",""MLP-CS 1118"","""","""",""left"",""femur"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81896,""spm"",""N"","""",""0"","""",""MCS-9"","""","""",""right"",""femur"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81897,""spm"",""N"","""",""0"","""",""MLP-CS 1480"","""","""",""left"",""femur"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81898,""spm"",""N"","""",""0"","""",""MLP-CS 1103"","""","""",""right"",""tibia"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81899,""spm"",""N"","""",""0"","""",""MCS-5/25"","""","""",""right"",""tibia"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81900,""spm"",""N"","""",""0"","""",""MCS-6"","""","""",""right"",""tibia"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81901,""spm"",""N"","""",""0"","""",""MLP-CS 1264"","""","""",""left"",""tibia"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81902,""spm"",""N"","""",""0"","""",""MLP-CS 1098"","""","""",""left"",""fibula"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81903,""spm"",""N"","""",""0"","""",""MLP-Ly 127"","""","""",""left"",""fibula"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81904,""spm"",""N"","""",""0"","""",""MCS-5/26"","""","""",""right"",""fibula"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81905,""spm"",""N"","""",""0"","""",""MLP-CS 1265"","""","""","""",""fibula"","""",""1"",""table"","""",""Midshaft mediolateral diameter"",""Neuquensaurus"",""genus"",""64317"","""",""Neuquensaurus"",""genus"",""64317"","""","""",""42572""";
"81906,""spm"","""",""539207"",""0"",""56157"",""MRS-Pv 43"",""paratype"","""","""",""scapula"","""",""1"",""text"","""",""minimum width of the blade"",""Rinconsaurus caudamirus"",""species"",""68592"","""",""Rinconsaurus caudamirus"",""species"",""68592"",""86.3"",""83.6"",""15139""";
"81907,""spm"","""",""539207"",""0"",""56157"",""MRS-Pv 47"",""paratype"","""","""",""humerus"","""",""1"",""text"","""","""",""Rinconsaurus caudamirus"",""species"",""68592"","""",""Rinconsaurus caudamirus"",""species"",""68592"",""86.3"",""83.6"",""15139""";
"81908,""spm"","""",""539207"",""0"",""56157"",""MRS-Pv 49"",""paratype"","""","""",""femur"","""",""1"",""text"","""","""",""Rinconsaurus caudamirus"",""species"",""68592"","""",""Rinconsaurus caudamirus"",""species"",""68592"",""86.3"",""83.6"",""15139""";
"81909,""spm"","""",""539207"",""0"",""56157"",""MRS-Pv 92"",""paratype"","""","""",""femur"","""",""1"",""text"","""","""",""Rinconsaurus caudamirus"",""species"",""68592"","""",""Rinconsaurus caudamirus"",""species"",""68592"",""86.3"",""83.6"",""15139""";
"81910,""spm"","""",""980820"",""0"",""117447"",""MAU-Pv-N-425"",""holotype"","""",""left"",""ulna"","""",""1"",""table"","""",""Minimum diaphysis width"",""Narambuenatitan palomoi"",""species"",""201025"","""",""Narambuenatitan palomoi"",""species"",""201025"",""83.6"",""72.1"",""37763""";
"81911,""spm"","""",""980820"",""0"",""117447"",""MAU-Pv-N-425"",""holotype"","""",""left"",""humerus"","""",""1"",""table"","""",""Minimum diaphysis width"",""Narambuenatitan palomoi"",""species"",""201025"","""",""Narambuenatitan palomoi"",""species"",""201025"",""83.6"",""72.1"",""37763""";
"81912,""spm"","""",""980820"",""0"",""117447"",""MAU-Pv-N-425"",""holotype"","""",""left"",""femur"","""",""1"",""table"","""",""Minimum diaphysis width"",""Narambuenatitan palomoi"",""species"",""201025"","""",""Narambuenatitan palomoi"",""species"",""201025"",""83.6"",""72.1"",""37763""";
"81913,""spm"","""",""772534"",""0"",""82786"",""1109-UrHo"",""holotype"","""","""",""coracoid"","""",""1"",""text"","""","""",""Uberabatitan ribeiroi"",""species"",""130182"","""",""Uberabatitan ribeiroi"",""species"",""130182"",""72.1"",""66"",""27836""";
"81914,""spm"","""",""772534"",""0"",""82786"",""1032-UrHo"",""holotype"","""",""both"",""radius"","""",""1"",""text"","""","""",""Uberabatitan ribeiroi"",""species"",""130182"","""",""Uberabatitan ribeiroi"",""species"",""130182"",""72.1"",""66"",""27836""";
"81915,""spm"","""",""941813"",""0"",""109015"",""MPM-PV 2097/14"",""holotype"","""",""left"",""scapula"","""",""1"",""text"","""","""",""Drusilasaura deseadensis"",""species"",""184916"","""",""Drusilasaura deseadensis"",""species"",""184916"",""100.5"",""89.8"",""36033""";
"81916,""spm"","""",""781608"",""0"",""84192"",""MSM-86-K"",""holotype"","""","""",""femur"","""",""1"",""text"","""","""",""Brohisaurus kirthari"",""species"",""119653"",""nomen dubium"",""Titanosauriformes"",""unranked clade"",""57468"",""154.8"",""149.2"",""28188""";
"81917,""spm"","""",""781608"",""0"",""84192"",""MSM-88-K"",""holotype"","""","""",""fibula"","""",""1"",""text"","""","""",""Brohisaurus kirthari"",""species"",""119653"",""nomen dubium"",""Titanosauriformes"",""unranked clade"",""57468"",""154.8"",""149.2"",""28188""";
"81926,""spm"","""",""892779"",""0"",""98791"",""MUCPv-417"",""holotype"","""",""left"",""humerus"","""",""1"",""text"","""","""",""Panamericansaurus schroederi"",""species"",""172033"","""",""Panamericansaurus schroederi"",""species"",""172033"",""83.6"",""66"",""34054""";
"81949,""spm"","""",""980825"",""0"",""117450"",""MAU-Pv-PH-449/36"",""holotype"","""","""",""humerus"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Petrobrasaurus puestohernandezi"",""species"",""201031"","""",""Petrobrasaurus puestohernandezi"",""species"",""201031"",""89.8"",""83.6"",""37765""";
