"x","y"
150.77399380805,429.970326409496
150.77399380805,428.783382789317
150.77399380805,427.596439169139
150.77399380805,422.848664688427
150.77399380805,421.661721068249
150.77399380805,420.474777448071
150.77399380805,414.540059347181
150.77399380805,413.353115727003
150.77399380805,412.166172106825
150.77399380805,407.418397626113
150.77399380805,406.231454005935
150.77399380805,405.044510385757
150.77399380805,400.296735905045
150.77399380805,399.109792284866
150.77399380805,397.922848664688
150.77399380805,391.988130563798
150.77399380805,390.80118694362
150.77399380805,389.614243323442
150.77399380805,384.86646884273
150.77399380805,383.679525222552
150.77399380805,382.492581602374
150.77399380805,377.744807121662
150.77399380805,376.557863501484
150.77399380805,375.370919881306
150.77399380805,369.436201780415
150.77399380805,368.249258160237
150.77399380805,367.062314540059
150.77399380805,362.314540059347
150.77399380805,361.127596439169
150.77399380805,359.940652818991
150.77399380805,355.192878338279
150.77399380805,354.005934718101
150.77399380805,352.818991097923
150.77399380805,348.071216617211
150.77399380805,346.884272997033
150.77399380805,345.697329376855
150.77399380805,339.762611275964
150.77399380805,338.575667655786
150.77399380805,337.388724035608
150.77399380805,332.640949554896
150.77399380805,331.454005934718
150.77399380805,330.26706231454
150.77399380805,325.519287833828
150.77399380805,324.33234421365
150.77399380805,323.145400593472
150.77399380805,318.39762611276
150.77399380805,317.210682492582
150.77399380805,316.023738872404
150.77399380805,310.089020771513
150.77399380805,308.902077151335
150.77399380805,307.715133531157
150.77399380805,302.967359050445
150.77399380805,301.780415430267
150.77399380805,300.593471810089
150.77399380805,295.845697329377
150.77399380805,294.658753709199
150.77399380805,293.471810089021
150.77399380805,287.537091988131
150.77399380805,286.350148367953
150.77399380805,285.163204747774
150.77399380805,280.415430267062
150.77399380805,279.228486646884
150.77399380805,278.041543026706
150.77399380805,273.293768545994
150.77399380805,272.106824925816
150.77399380805,270.919881305638
150.77399380805,264.985163204748
150.77399380805,263.79821958457
150.77399380805,257.86350148368
150.77399380805,256.676557863501
150.77399380805,255.489614243323
150.77399380805,250.741839762611
150.77399380805,249.554896142433
150.77399380805,248.367952522255
150.77399380805,242.433234421365
150.77399380805,241.246290801187
150.77399380805,235.311572700297
150.77399380805,234.124629080119
150.77399380805,232.937685459941
150.77399380805,228.189910979229
150.77399380805,227.00296735905
150.77399380805,225.816023738872
150.77399380805,221.06824925816
150.77399380805,219.881305637982
150.77399380805,218.694362017804
150.77399380805,213.946587537092
150.77399380805,212.759643916914
150.77399380805,211.572700296736
150.77399380805,205.637982195846
150.77399380805,204.451038575668
150.77399380805,198.516320474777
150.77399380805,197.329376854599
150.77399380805,196.142433234421
150.77399380805,191.394658753709
150.77399380805,190.207715133531
150.77399380805,189.020771513353
150.77399380805,183.086053412463
150.77399380805,181.899109792285
150.77399380805,175.964391691395
150.77399380805,174.777448071217
150.77399380805,173.590504451039
150.77399380805,168.842729970326
150.77399380805,167.655786350148
150.77399380805,166.46884272997
150.77399380805,160.53412462908
150.77399380805,159.347181008902
150.77399380805,153.412462908012
150.77399380805,152.225519287834
150.77399380805,151.038575667656
150.77399380805,146.290801186944
150.77399380805,145.103857566766
150.77399380805,143.916913946588
150.77399380805,141.543026706231
150.77399380805,137.982195845697
150.77399380805,136.795252225519
150.77399380805,135.608308605341
150.77399380805,134.421364985163
152.012383900929,448.961424332344
152.012383900929,447.774480712166
152.012383900929,446.587537091988
152.012383900929,204.451038575668
152.012383900929,183.086053412463
152.012383900929,181.899109792285
152.012383900929,175.964391691395
152.012383900929,174.777448071217
152.012383900929,173.590504451039
152.012383900929,167.655786350148
152.012383900929,166.46884272997
152.012383900929,164.094955489614
152.012383900929,162.908011869436
152.012383900929,160.53412462908
